columns,,lr_training_r2,lr_rmse,dt_rmse,gbdt_rmse
|['T_CB_new-covid19', 'T_GU_positive']|,0.294117383,22160.46917,10990.64695,9439.160701
|['G_covid', 'T_GB_coronavirus-in']|,0.274868893,22186.96392,23389.79801,25283.77568
|['G_covid', 'T_GB_to-wear']|,0.267508801,22193.75151,21226.48822,19862.56382
|['T_GB_cases-of', 'T_GB_the-virus']|,0.290612009,22209.39445,8644.057943,11474.85511
|['T_GB_face-masks', 'T_GU_death']|,0.500769468,22221.2354,9822.304828,10491.3912
|['G_cough', 'T_GB_face-masks']|,0.47050193,22225.01484,14349.06076,16092.1396
|['T_GB_a-pandemic', 'T_GB_covid-19']|,0.514397434,22257.38034,18652.70389,18034.14029
|['T_GB_the-pandemic', 'T_GU_corona']|,0.398918928,22305.78513,14350.62259,14584.66749
|['T_CU_cases', 'T_GB_covid19-in']|,0.380989664,22305.88116,22179.81402,21641.53729
|['G_covid', 'T_GB_a-pandemic']|,0.263408308,22307.3357,6345.885511,4051.967683
|['T_GB_spread-of', 'T_GB_the-virus']|,0.407139983,22308.45139,19121.50313,18558.48752
|['T_CB_social-distancing', 'T_CB_surged-to']|,0.623655462,22341.59769,16431.24903,16427.91957
|['T_CB_social-distancing', 'T_GU_corona']|,0.380247003,22343.24636,2281.865465,2340.95171
|['G_symptoms', 'T_CU_corona']|,0.275108305,22348.48717,21536.04488,21024.13622
|['T_GB_covid19-in', 'T_GU_restrictions']|,0.304209404,22356.35922,17576.86555,17695.80714
|['T_CB_social-distancing', 'T_CU_corona']|,0.374104972,22399.19516,24007.30063,27780.16639
|['T_CU_pandemic', 'T_GB_face-masks']|,0.473998896,22400.10639,19369.04701,20633.94062
|['G_sick', 'T_GU_corona']|,0.158698031,22419.89319,1749.076137,1902.16769
|['T_CU_cases', 'T_GB_the-pandemic']|,0.444709463,22455.26915,12448.61417,12827.52499
|['G_sick', 'T_GB_covid19-pandemic']|,0.344343162,22457.66643,20535.42028,19013.82973
|['G_covid', 'T_GB_social-distancing']|,0.339571665,22473.86909,15894.2714,18767.41668
|['G_cough', 'T_CB_new-covid19']|,0.42638306,22487.70967,8205.481894,6677.582611
|['T_GB_covid-19', 'T_GB_to-wear']|,0.472761705,22502.77136,18483.14768,17992.46695
|['G_sick', 'T_GU_crisis']|,0.231405742,22506.58126,18615.90511,19609.48261
|['T_GB_covid19-pandemic', 'T_GU_corona']|,0.357048002,22511.35301,15467.59447,16022.87466
|['G_sick', 'T_GB_covid-19']|,0.313453002,22511.72194,19801.92041,20588.41529
|['G_sick', 'T_GB_spread-of']|,0.354627892,22518.70913,20124.07058,20663.46549
|['T_GB_covid19-pandemic', 'T_GB_the-virus']|,0.384881768,22549.2107,3111.254921,3222.298348
|['T_CB_surged-to', 'T_GB_covid-19']|,0.569088002,22557.40266,4995.048381,4975.733499
|['T_CU_corona', 'T_GB_coronavirus-in']|,0.341605977,22571.17641,15299.85388,17197.59662
|['T_GB_a-pandemic', 'T_GB_spread-of']|,0.484822651,22571.21261,16768.80242,18859.0265
|['T_CB_new-covid', 'T_GB_cases-of']|,0.140106342,22582.60805,4311.005065,3979.189327
|['G_sick', 'G_virus']|,0.15441516,22612.75747,19042.11105,17594.6929
|['T_GU_death', 'T_GU_restrictions']|,0.425321519,22614.41518,13426.38815,13463.00786
|['T_GB_spread-of', 'T_GU_corona']|,0.365448948,22623.59732,18682.06406,22494.59746
|['T_CB_social-distancing', 'T_CU_cases']|,0.399929314,22636.75225,18944.02838,23810.17656
|['G_covid', 'T_GB_the-pandemic']|,0.28061236,22639.95782,14035.07802,13239.35449
|['T_GB_social-distancing', 'T_GU_corona']|,0.409028271,22688.96202,14319.93266,14244.60503
|['T_CB_social-distancing', 'T_GB_covid19-in']|,0.44133965,22700.17542,22245.92897,22395.63385
|['T_GB_covid-19', 'T_GB_the-virus']|,0.375569947,22701.54811,3522.875199,3513.451031
|['T_CB_covid19-cases', 'T_CB_surged-to']|,0.503669276,22705.07015,4361.084154,4339.374421
|['G_flu', 'T_CB_covid19-cases']|,0.6106848,22705.19788,4512.325147,4588.009715
|['T_GB_covid19-pandemic', 'T_GB_to-wear']|,0.444040073,22706.17141,19782.71343,18690.36715
|['G_flu', 'T_CB_new-covid19']|,0.611820134,22729.1539,4377.42873,2830.337405
|['T_CU_cases', 'T_GB_to-wear']|,0.431453613,22730.77068,23476.29456,23022.40742
|['T_GB_a-pandemic', 'T_GB_covid19-pandemic']|,0.459867781,22747.92745,14912.02273,19387.34586
|['G_symptoms', 'T_GB_the-pandemic']|,0.388342478,22759.52159,22890.53331,22805.69202
|['G_flu', 'T_GB_cases-of']|,0.594870178,22784.99754,16446.77581,16346.14522
|['T_CB_social-distancing', 'T_GU_restrictions']|,0.352850481,22791.27935,29720.91047,29532.25695
|['T_GB_a-pandemic', 'T_GU_crisis']|,0.439765961,22792.44899,16353.29632,15803.34848
|['T_GB_spread-of', 'T_GB_to-wear']|,0.448294981,22794.09719,19439.76685,22593.42153
|['T_GB_cases-of', 'T_GB_social-distancing']|,0.346150415,22797.30864,3640.568421,3649.429545
|['T_GB_covid19-pandemic', 'T_GB_spread-of']|,0.385664301,22805.79474,17009.32474,13704.95729
|['T_CU_cases', 'T_GU_crisis']|,0.305941506,22806.28357,19390.66521,20189.01848
|['G_symptoms', 'T_GB_the-virus']|,0.321728703,22823.0556,21602.23309,20062.05441
|['T_GB_the-pandemic', 'T_GU_restrictions']|,0.352971511,22828.99833,11956.62187,12204.318
|['G_sick', 'T_GB_social-distancing']|,0.340680002,22833.19314,19305.89053,17028.39299
|['T_CB_covid19-cases', 'T_CB_social-distancing']|,0.347123051,22834.87808,28813.39505,27937.54777
|['G_symptoms', 'T_GU_corona']|,0.26195457,22844.64324,18410.82037,18462.11567
|['G_covid', 'T_GU_death']|,0.322141827,22849.21331,23385.29935,24083.50295
|['G_virus', 'T_GB_covid19-pandemic']|,0.351279974,22851.28366,13235.14554,14318.40706
|['G_sick', 'T_GB_tested-positive']|,0.219390792,22909.09102,22381.08569,22192.6493
|['T_CU_corona', 'T_GB_social-distancing']|,0.390755238,22949.12229,13382.44009,10492.99177
|['G_flu', 'T_GB_face-masks']|,0.611133595,22956.26368,11648.4436,7945.499058
|['T_CU_corona', 'T_GB_the-pandemic']|,0.361118865,22971.72309,12371.43719,11645.86571
|['T_GU_crisis', 'T_GU_restrictions']|,0.24364015,22992.53365,10156.25052,9908.60741
|['T_CB_new-covid', 'T_CU_pandemic']|,0.353472121,23002.58234,20139.60194,20440.04199
|['T_CB_surged-to', 'T_GB_coronavirus-in']|,0.604265035,23012.26031,13771.28311,13833.54494
|['T_CB_new-covid19', 'T_CU_new']|,0.302616837,23019.97823,18757.64262,19394.03089
|['T_CB_surged-to', 'T_GB_social-distancing']|,0.631608192,23021.37382,10632.40053,10724.76023
|['G_virus', 'T_GB_spread-of']|,0.357771021,23028.80376,19962.50948,21449.57186
|['G_sick', 'T_GU_positive']|,0.234843903,23029.73961,20574.44369,19221.79615
|['G_covid', 'G_flu']|,0.586198613,23039.74832,27534.39227,27220.84945
|['T_GB_social-distancing', 'T_GU_restrictions']|,0.373926928,23048.27385,18865.95263,19394.32255
|['G_virus', 'T_GB_the-pandemic']|,0.390307707,23049.27574,12015.14597,12286.51287
|['T_CB_new-covid19', 'T_GB_covid19-in']|,0.265480013,23049.30405,17744.97608,22094.35183
|['T_CU_cases', 'T_GB_social-distancing']|,0.422917025,23054.5805,25499.22171,26322.12759
|['G_cough', 'T_CB_new-covid']|,0.324593565,23093.97082,5198.479204,5383.378693
|['T_GB_the-virus', 'T_GU_crisis']|,0.319384936,23115.05604,13248.85501,5759.812541
|['T_CB_surged-to', 'T_GU_crisis']|,0.522633538,23118.4631,10062.41315,10072.923
|['T_CU_new', 'T_GB_covid19-pandemic']|,0.341297359,23124.95988,17440.89705,17907.99811
|['T_CU_pandemic', 'T_GU_restrictions']|,0.449607739,23129.8527,19548.42473,20372.99074
|['G_flu', 'T_GU_restrictions']|,0.605481691,23132.43496,3898.560885,3804.43108
|['T_CU_corona', 'T_GB_covid-19']|,0.316993352,23158.66782,20990.09453,16787.53402
|['T_CB_covid19-cases', 'T_GB_the-pandemic']|,0.330514187,23165.02905,11370.60341,7191.763024
|['G_symptoms', 'G_virus']|,0.256362446,23165.46329,23615.40648,20473.56964
|['T_GB_to-wear', 'T_GU_crisis']|,0.392401408,23185.94733,20647.16246,19857.30114
|['G_sick', 'G_symptoms']|,0.243328808,23191.39275,21647.50905,21128.08875
|['G_symptoms', 'T_GB_spread-of']|,0.352399285,23193.73097,23832.57324,24336.6465
|['T_CB_covid19-cases', 'T_GB_to-wear']|,0.315655068,23244.66157,18292.9621,19410.84612
|['G_flu', 'T_GB_spread-of']|,0.613401745,23248.06484,17070.02138,16436.42571
|['G_virus', 'T_CB_social-distancing']|,0.356273237,23248.07413,19508.21766,19503.45957
|['T_CB_surged-to', 'T_GB_the-pandemic']|,0.62080535,23253.10519,2546.128695,2700.482624
|['T_CB_new-covid19', 'T_GU_crisis']|,0.228658493,23256.21988,9743.397799,7540.352197
|['T_CB_covid19-cases', 'T_GB_social-distancing']|,0.356202852,23278.8447,19312.68561,21478.51988
|['T_CU_cases', 'T_CU_new']|,0.410644091,23284.01352,28292.5617,26632.86186
|['G_flu', 'T_CB_surged-to']|,0.71941715,23311.68136,3737.914913,3536.574384
|['G_sick', 'T_GB_the-pandemic']|,0.285162197,23326.68673,11888.41256,12524.34459
|['T_CU_new', 'T_GB_spread-of']|,0.349757419,23330.84306,18452.46377,20330.20857
|['T_CB_new-covid19', 'T_GB_tested-positive']|,0.235285917,23336.57089,16354.40091,20623.39476
|['T_CB_new-covid', 'T_GU_positive']|,0.200784332,23353.03589,8781.502287,11200.54162
|['G_flu', 'T_CU_corona']|,0.607832378,23353.91341,5969.220774,6996.440021
|['T_CB_new-covid19', 'T_CB_surged-to']|,0.482941118,23358.08819,3369.998399,3384.104951
|['T_CU_cases', 'T_GU_death']|,0.456291671,23373.18218,23235.36833,25402.23496
|['T_GB_covid19-pandemic', 'T_GU_positive']|,0.348030341,23382.00997,11833.56099,15539.29192
|['T_GB_spread-of', 'T_GU_positive']|,0.358367256,23382.20122,13129.72732,20113.02787
|['G_symptoms', 'T_GB_covid19-pandemic']|,0.337947239,23393.59379,20178.68145,20406.94476
|['T_GB_covid19-pandemic', 'T_GB_tested-positive']|,0.345479289,23402.08414,16187.89437,20647.47637
|['T_GB_covid-19', 'T_GB_spread-of']|,0.354487928,23402.29952,16394.4013,17858.68374
|['T_GB_coronavirus-in', 'T_GU_corona']|,0.312960534,23407.23456,17616.27032,18472.24527
|['T_CB_social-distancing', 'T_GB_coronavirus-in']|,0.416527142,23408.31229,20514.47454,21373.47034
|['T_CU_new', 'T_GB_covid-19']|,0.307054176,23449.50152,18270.40354,18298.31545
|['T_GB_covid19-in', 'T_GB_covid19-pandemic']|,0.339096504,23454.75163,13580.66581,16092.00379
|['T_GB_spread-of', 'T_GB_tested-positive']|,0.353037052,23462.88572,19989.20883,20577.77737
|['G_symptoms', 'T_GU_positive']|,0.291380813,23468.83356,23740.61843,22563.91192
|['T_GB_covid-19', 'T_GB_covid19-pandemic']|,0.339662559,23495.72055,16077.36028,14673.43074
|['T_CU_cases', 'T_GB_a-pandemic']|,0.405924435,23496.64644,16572.95614,15387.32547
|['G_sick', 'T_GB_the-virus']|,0.260099216,23515.7402,17692.2086,12369.53514
|['T_CB_covid19-cases', 'T_CU_pandemic']|,0.406739225,23519.13143,25298.77913,29020.57204
|['G_symptoms', 'T_GB_a-pandemic']|,0.3545393,23529.77527,22546.24965,25781.39514
|['T_CB_social-distancing', 'T_GB_the-virus']|,0.361030263,23539.60454,26560.79965,25849.99563
|['T_CU_pandemic', 'T_GU_corona']|,0.466691627,23546.25249,23450.79682,23242.90737
|['G_sick', 'T_GB_covid19-in']|,0.220644003,23547.33581,20521.337,21219.57219
|['T_GB_covid19-in', 'T_GB_spread-of']|,0.349831576,23548.95963,17208.21231,17296.15057
|['T_GB_coronavirus-in', 'T_GB_spread-of']|,0.359872077,23559.48563,16777.02497,23517.50111
|['G_flu', 'T_GU_corona']|,0.604366268,23561.37813,16151.58749,13244.79287
|['T_GB_coronavirus-in', 'T_GB_covid19-pandemic']|,0.34887629,23578.37311,16873.86175,18671.0696
|['T_CB_new-covid19', 'T_GU_death']|,0.362830282,23597.28562,19192.42249,19631.9791
|['T_CU_corona', 'T_GB_tested-positive']|,0.239625451,23619.92946,18009.20735,21251.19639
|['T_CB_surged-to', 'T_GU_positive']|,0.529760031,23626.95648,14260.3313,14207.87162
|['G_sick', 'T_GB_to-wear']|,0.253569409,23627.9937,20947.34537,21651.72975
|['T_CU_cases', 'T_CU_pandemic']|,0.475050027,23635.36844,25804.39831,23195.08825
|['T_GB_spread-of', 'T_GU_crisis']|,0.349178643,23647.80886,20860.84958,20758.67316
|['T_CB_surged-to', 'T_CU_cases']|,0.500196543,23653.0891,4657.470057,4579.033405
|['T_CU_pandemic', 'T_GB_spread-of']|,0.461631799,23669.095,18914.08556,19901.0129
|['G_symptoms', 'T_GB_to-wear']|,0.329579045,23671.94396,22124.65347,23948.28067
|['G_sick', 'T_GB_coronavirus-in']|,0.252961191,23677.04014,18691.58032,17961.01182
|['T_GB_covid19-pandemic', 'T_GU_crisis']|,0.363437103,23681.99749,15893.5133,18663.937
|['G_virus', 'T_GB_social-distancing']|,0.382544874,23687.20248,16034.04654,12890.75695
|['T_CU_corona', 'T_CU_pandemic']|,0.445225765,23692.94071,19477.90378,17084.37495
|['G_symptoms', 'T_GB_covid-19']|,0.304879228,23714.47543,20655.25177,21416.25034
|['G_flu', 'T_CB_social-distancing']|,0.607950741,23731.85375,27534.39227,27111.95803
|['T_GB_covid19-in', 'T_GB_social-distancing']|,0.430595849,23740.96783,12879.91014,11920.58904
|['G_symptoms', 'T_GU_crisis']|,0.25127122,23798.52381,22895.78222,20768.65166
|['T_CB_new-covid19', 'T_CB_social-distancing']|,0.318891167,23806.27119,33200.21194,32001.18814
|['T_GB_covid-19', 'T_GU_corona']|,0.301256585,23819.3765,17430.53739,17956.33702
|['G_cough', 'T_CB_surged-to']|,0.638301934,23840.78614,8159.06333,7637.55327
|['T_CB_surged-to', 'T_GB_covid19-in']|,0.521270292,23855.48306,13950.58123,13949.99348
|['G_flu', 'T_GB_covid19-pandemic']|,0.588172423,23859.43302,9835.75025,8431.069189
|['T_CB_social-distancing', 'T_GB_tested-positive']|,0.359915428,23873.53949,27607.17131,23546.71128
|['G_virus', 'T_GB_coronavirus-in']|,0.308628095,23887.16156,17779.17686,19102.90822
|['T_CB_covid19-cases', 'T_GB_a-pandemic']|,0.300029106,23894.38485,11124.81728,13394.79702
|['T_CB_surged-to', 'T_GB_to-wear']|,0.580903129,23904.48816,14435.06834,14431.4821
|['G_flu', 'T_GB_covid-19']|,0.589878505,23912.05071,12929.54212,5707.575468
|['G_flu', 'G_virus']|,0.600395893,23920.9813,3121.457072,3061.63939
|['T_GB_covid-19', 'T_GU_positive']|,0.319268222,23929.63177,13478.30557,14847.42685
|['G_symptoms', 'T_GB_tested-positive']|,0.257664279,23935.77016,23400.588,23966.42043
|['T_CB_surged-to', 'T_GB_tested-positive']|,0.511672678,23956.63238,5999.543455,6009.239438
|['T_CU_pandemic', 'T_GB_covid19-pandemic']|,0.428847993,23967.68106,15962.48777,16726.29862
|['T_GB_a-pandemic', 'T_GU_corona']|,0.336438647,24009.48771,16106.37224,10032.72729
|['T_GB_covid19-pandemic', 'T_GU_death']|,0.341697953,24018.47115,10146.11399,9549.582462
|['T_CB_social-distancing', 'T_GU_positive']|,0.350915468,24031.70661,14656.45062,16679.85184
|['G_virus', 'T_GB_covid-19']|,0.298459373,24032.6178,16651.4928,6832.475613
|['T_CB_social-distancing', 'T_GU_death']|,0.458322583,24037.37645,23456.56389,17015.19963
|['T_CB_surged-to', 'T_GB_a-pandemic']|,0.593585464,24050.64086,9816.052397,9882.622703
|['G_cough', 'T_GB_spread-of']|,0.397966833,24052.12303,11743.62556,12017.23718
|['T_CU_corona', 'T_GB_covid19-in']|,0.24647545,24054.05485,16993.19502,16960.50209
|['T_GB_covid19-in', 'T_GB_the-virus']|,0.303989687,24069.166,20651.07913,6686.162578
|['T_GB_spread-of', 'T_GU_death']|,0.378306327,24072.74958,20025.83112,19281.14059
|['T_CU_pandemic', 'T_GB_covid-19']|,0.444135935,24078.95238,16054.56291,17985.6662
|['G_sick', 'T_GB_a-pandemic']|,0.247223081,24090.43064,17452.42939,21280.92229
|['T_CB_surged-to', 'T_CU_pandemic']|,0.636022116,24092.41815,10360.27206,10336.08034
|['T_GB_covid-19', 'T_GB_tested-positive']|,0.307284339,24101.65123,17441.9899,20390.53954
|['G_flu', 'T_GB_social-distancing']|,0.608941795,24108.14926,12696.86361,11218.56344
|['G_lockdown', 'T_CB_surged-to']|,0.73254374,24108.30523,3520.309574,3519.721977
|['G_cough', 'T_GB_covid19-pandemic']|,0.385144168,24124.59681,12062.59364,16313.90579
|['T_GB_cases-of', 'T_GB_tested-positive']|,0.185421769,24126.47923,5837.303316,5000.460027
|['T_GB_coronavirus-in', 'T_GB_covid-19']|,0.326199242,24129.14009,14623.71552,12953.96476
|['T_GB_to-wear', 'T_GU_restrictions']|,0.287310868,24134.81734,18817.89181,21527.96155
|['T_GB_a-pandemic', 'T_GU_restrictions']|,0.301194223,24166.79653,18288.49155,19941.4125
|['G_symptoms', 'T_GB_covid19-in']|,0.250460098,24189.58846,22900.45863,23633.5146
|['T_GB_tested-positive', 'T_GU_corona']|,0.222203475,24190.83397,20180.83445,22402.6708
|['T_CB_surged-to', 'T_GU_death']|,0.595352578,24202.63541,3995.461994,3983.157135
|['G_flu', 'T_GU_crisis']|,0.581022384,24226.23357,14828.16932,15433.36355
|['G_symptoms', 'T_GB_coronavirus-in']|,0.27541215,24251.78858,18341.90975,22395.06367
|['T_CB_new-covid19', 'T_GB_social-distancing']|,0.323180821,24274.47891,16250.73424,19194.51336
|['T_GB_covid-19', 'T_GB_covid19-in']|,0.29510486,24303.68688,18293.85184,18519.34888
|['T_CU_corona', 'T_GB_a-pandemic']|,0.312120516,24323.43694,15610.27086,17332.01098
|['T_CB_new-covid19', 'T_GB_the-pandemic']|,0.283700856,24329.1132,12568.53189,4235.258561
|['T_CB_surged-to', 'T_GU_restrictions']|,0.4610411,24336.7235,13509.62817,12624.32082
|['G_sick', 'T_CU_new']|,0.189720397,24348.29574,19626.90635,17187.219
|['G_covid', 'T_CU_pandemic']|,0.3297615,24361.53506,19222.0138,25064.15905
|['G_symptoms', 'T_CU_new']|,0.241568333,24370.1142,19858.3448,20595.36913
|['T_GB_cases-of', 'T_GB_covid19-in']|,0.202040682,24373.3513,16678.86713,17311.3826
|['G_symptoms', 'T_CB_new-covid']|,0.238575667,24373.92729,16072.17041,16761.57856
|['G_flu', 'T_GB_the-pandemic']|,0.593575681,24400.17321,8240.665112,7815.914169
|['T_GB_covid19-in', 'T_GB_the-pandemic']|,0.376462546,24402.91635,11999.43537,13058.8241
|['T_GB_to-wear', 'T_GU_corona']|,0.295920942,24418.03196,19744.3804,20296.13281
|['G_flu', 'T_GB_the-virus']|,0.577663021,24420.09739,4054.95198,3689.630514
|['T_CU_new', 'T_GU_restrictions']|,0.26230754,24425.54037,16594.99918,16372.17912
|['T_CB_covid19-cases', 'T_CB_new-covid']|,0.139483178,24441.02175,3361.894803,3412.647354
|['T_GB_cases-of', 'T_GB_the-pandemic']|,0.258982138,24450.45106,4902.299474,4733.668073
|['T_GB_social-distancing', 'T_GB_the-virus']|,0.342970838,24487.57817,13785.47021,13023.48381
|['T_CB_new-covid19', 'T_GB_to-wear']|,0.26092623,24496.84467,19922.99859,21375.91574
|['T_CB_social-distancing', 'T_CU_new']|,0.388571752,24498.52294,17232.40753,19050.0014
|['T_GB_tested-positive', 'T_GB_the-virus']|,0.270731345,24500.12039,19361.8808,12414.12768
|['G_flu', 'G_symptoms']|,0.575678534,24500.81542,21480.11983,20747.96425
|['T_CU_new', 'T_GB_cases-of']|,0.191541571,24532.47983,4657.470057,5845.728046
|['G_sick', 'T_GU_death']|,0.29149555,24558.66093,20316.8768,22322.57825
|['T_GU_crisis', 'T_GU_positive']|,0.251834939,24583.04362,14781.58224,12620.87548
|['T_GB_covid-19', 'T_GU_crisis']|,0.325782693,24586.63272,14469.75013,20072.56146
|['T_GB_coronavirus-in', 'T_GB_social-distancing']|,0.387227,24591.53282,13680.49818,17178.85164
|['T_GB_the-virus', 'T_GU_positive']|,0.268225647,24592.84884,17568.52347,16274.29439
|['G_flu', 'T_GU_positive']|,0.576792374,24594.48055,5042.571393,4743.927802
|['T_CB_new-covid', 'T_GB_tested-positive']|,0.157527616,24599.70779,11124.83116,10851.96794
|['T_CB_new-covid', 'T_GB_covid19-pandemic']|,0.341060617,24614.31129,6862.942882,3666.402387
|['T_GB_covid19-in', 'T_GU_corona']|,0.229028378,24627.36699,15971.53876,19444.91283
|['G_flu', 'T_GB_to-wear']|,0.583712036,24634.10008,10351.76392,13387.38897
|['T_GB_the-pandemic', 'T_GB_the-virus']|,0.313660899,24637.05735,12116.2851,12481.51675
|['T_CB_new-covid19', 'T_CU_pandemic']|,0.363565971,24662.35763,25200.77556,28165.34341
|['T_GB_coronavirus-in', 'T_GB_the-virus']|,0.286735327,24664.60886,18124.77035,15497.21156
|['G_cough', 'T_GB_covid-19']|,0.370522071,24666.53949,9644.790417,11267.61528
|['G_virus', 'T_CU_pandemic']|,0.435635029,24674.79591,25411.48037,25786.22819
|['T_CU_corona', 'T_GB_to-wear']|,0.277774978,24680.39758,18559.61135,16356.87589
|['T_CU_corona', 'T_GU_crisis']|,0.195926322,24685.31227,12720.40285,14838.98425
|['G_flu', 'T_GB_coronavirus-in']|,0.575669828,24696.13885,5464.240713,5446.467067
|['T_CB_covid19-cases', 'T_GU_restrictions']|,0.141534691,24699.94239,22668.26068,21639.30126
|['T_GB_cases-of', 'T_GU_death']|,0.291386665,24710.74484,16813.55075,17276.61214
|['G_flu', 'T_GB_a-pandemic']|,0.583431891,24714.07923,4512.325147,4186.265904
|['G_flu', 'T_CU_pandemic']|,0.598980136,24715.0871,7302.604943,4934.944575
|['T_GB_cases-of', 'T_GB_coronavirus-in']|,0.232445393,24722.57214,4561.52334,2245.845484
|['T_GB_the-virus', 'T_GB_to-wear']|,0.304668692,24724.52462,20499.56141,20097.65951
|['G_symptoms', 'T_CU_pandemic']|,0.366833854,24727.92457,21387.13857,20635.59785
|['G_flu', 'T_GB_tested-positive']|,0.574956027,24732.86544,10351.76392,6943.769065
|['T_GB_cases-of', 'T_GU_positive']|,0.193720429,24749.38821,5011.703744,5592.56324
|['G_virus', 'T_CB_covid19-cases']|,0.155868316,24766.27782,16177.04528,10259.29673
|['T_CB_new-covid', 'T_GB_spread-of']|,0.353087619,24772.2956,17083.46853,17565.82359
|['G_sick', 'T_CU_pandemic']|,0.334193472,24781.12597,18597.14049,17622.65189
|['G_flu', 'T_GB_covid19-in']|,0.574573788,24790.34574,10691.50163,9817.501095
|['G_flu', 'T_GU_death']|,0.578183755,24792.07198,7222.418546,8014.076675
|['G_virus', 'T_GB_a-pandemic']|,0.325281938,24793.32181,18373.31151,15811.39611
|['T_CU_pandemic', 'T_GU_crisis']|,0.392314574,24794.36852,18412.26971,19308.8214
|['T_GB_cases-of', 'T_GB_to-wear']|,0.22308901,24796.42792,4221.795765,5637.59355
|['G_cough', 'G_flu']|,0.575764458,24808.88707,4512.325147,4755.885027
|['G_flu', 'T_CU_new']|,0.574526626,24817.79051,3265.316641,3684.370679
|['G_virus', 'T_GB_tested-positive']|,0.208725576,24840.24955,25891.89146,26997.12555
|['T_GB_coronavirus-in', 'T_GU_crisis']|,0.268122645,24859.35857,16955.33641,17042.77138
|['T_GB_the-virus', 'T_GU_death']|,0.347587968,24891.42189,3431.465625,2356.448819
|['T_GB_tested-positive', 'T_GU_crisis']|,0.22812014,24896.34027,18672.07769,22314.3637
|['T_CB_new-covid', 'T_CB_surged-to']|,0.449990162,24911.67018,3563.611771,3674.841511
|['T_GB_a-pandemic', 'T_GB_cases-of']|,0.227242521,24918.44673,5317.61125,4577.036211
|['G_cough', 'T_CB_social-distancing']|,0.384848538,24944.02209,18433.51088,18630.79726
|['T_GB_social-distancing', 'T_GB_tested-positive']|,0.343332459,24949.37666,15193.62807,18155.41141
|['T_CB_social-distancing', 'T_GB_to-wear']|,0.324943843,24952.9427,25893.10766,25157.43602
|['T_GB_social-distancing', 'T_GU_death']|,0.448240483,24964.55021,15495.83828,11696.97879
|['T_CB_covid19-cases', 'T_CU_corona']|,0.139614157,24989.12161,15940.68772,13192.58935
|['T_GB_covid-19', 'T_GU_death']|,0.322859253,24993.67848,11067.96839,9612.73205
|['T_CB_covid19-cases', 'T_GU_corona']|,0.14030022,25001.6608,4597.793334,4685.285925
|['T_CB_social-distancing', 'T_GB_the-pandemic']|,0.314058682,25008.40531,32268.07829,31593.07966
|['T_CB_surged-to', 'T_CU_corona']|,0.451095904,25035.88138,1749.076137,1749.076137
|['T_CB_social-distancing', 'T_GB_a-pandemic']|,0.307524603,25051.19491,21909.62583,19815.33471
|['T_GB_a-pandemic', 'T_GB_the-virus']|,0.291273975,25065.87727,14131.64952,4872.800753
|['G_virus', 'T_GB_to-wear']|,0.286231381,25069.14392,20671.42308,23221.05525
|['T_CU_corona', 'T_GU_death']|,0.329120679,25071.46544,20442.42754,16813.94425
|['T_GB_social-distancing', 'T_GU_positive']|,0.332959586,25080.62049,9961.682472,10644.40545
|['T_CB_covid19-cases', 'T_CB_new-covid19']|,0.143127144,25085.91569,15895.58497,16293.08528
|['T_CU_new', 'T_GB_the-virus']|,0.261264903,25086.96425,18500.71415,4632.341699
|['T_CB_new-covid', 'T_GB_coronavirus-in']|,0.222773062,25114.62861,4140.423373,9454.836178
|['T_CB_surged-to', 'T_CU_new']|,0.489942121,25117.87152,2889.406009,2736.865167
|['T_CB_social-distancing', 'T_GB_social-distancing']|,0.31408781,25173.59658,14978.24151,25252.21954
|['T_GU_corona', 'T_GU_crisis']|,0.185837603,25198.76469,12573.75638,18008.0435
|['T_CB_new-covid19', 'T_GB_a-pandemic']|,0.246295741,25226.72638,12949.76898,14604.32765
|['T_GB_covid19-in', 'T_GB_to-wear']|,0.323631897,25240.45201,18645.68503,18725.67708
|['T_CB_surged-to', 'T_GU_corona']|,0.449635468,25246.55472,1749.076137,1735.713133
|['T_GB_coronavirus-in', 'T_GB_the-pandemic']|,0.333595063,25247.068,13591.59727,12498.2869
|['T_CB_covid19-cases', 'T_CU_cases']|,0.170097632,25267.17094,24629.84269,24861.03779
|['G_cough', 'T_GU_crisis']|,0.336983654,25284.6525,11195.19173,12406.28628
|['G_symptoms', 'T_GU_death']|,0.29133333,25302.54989,22012.03724,21514.1943
|['T_CU_pandemic', 'T_GB_the-virus']|,0.359563059,25329.03583,14466.1828,15521.79056
|['T_CU_pandemic', 'T_GB_cases-of']|,0.325713009,25339.61182,14073.6175,13647.98154
|['G_cough', 'G_symptoms']|,0.309077385,25405.30727,23172.55615,22782.90639
|['T_GB_a-pandemic', 'T_GB_covid19-in']|,0.331896272,25414.75131,15236.39301,17973.38815
|['G_virus', 'T_GU_crisis']|,0.183499362,25443.94785,17358.95881,13160.4284
|['T_CU_new', 'T_GB_social-distancing']|,0.385152443,25474.27199,15825.90415,18783.43869
|['G_virus', 'T_GB_covid19-in']|,0.207102223,25474.66886,20764.63245,19536.20179
|['T_CB_social-distancing', 'T_CU_pandemic']|,0.3635127,25481.1102,31077.03779,28717.25863
|['G_virus', 'T_CB_surged-to']|,0.453132157,25525.77344,3712.946954,3712.946954
